635,439
606,440
326,441
951,442
488,443
793,444
764,445
939,446
350,447
136,448
434,449
593,450
280,451
823,452
581,453
509,454
181,455
564,456
523,457
294,458
669,459
866,460
471,461
742,462
490,463
695,464
450,465
639,466
252,467
500,468
134,469
688,470
971,471
625,472
646,473
441,474
807,475
429,476
681,477
949,478
288,479
146,480
112,481
594,482
909,483
434,484
501,485
209,486
413,487
922,488
755,489
764,490
106,491
754,492
500,493
246,494
522,495
245,496
962,497
445,498
190,499
311,500
806,501
772,502
321,503
750,504
475,505
548,506
466,507
714,508
910,509
653,510
859,511
560,512
327,513
648,514
181,515
452,516
614,517
153,518
219,519
327,520
173,521
275,522
863,523
130,524
508,525
321,526
499,527
344,528
119,529
990,530
451,531
961,532
204,533
913,534
679,535
136,536
603,537
140,538
205,539
955,540
455,541
921,542
301,543
200,544
808,545
388,546
534,547
939,548
722,549
720,550
622,551
376,552
363,553
406,554
175,555
351,556
373,557
826,558
959,559
996,560
677,561
986,562
653,563
106,564
807,565
365,566
331,567
691,568
112,569
479,570
431,571
439,572
892,573
744,574
160,575
576,576
825,577
343,578
710,579
213,580
912,581
935,582
386,583
716,584
629,585
253,586
525,587
661,588
750,589
684,590
294,591
745,592
479,593
341,594
248,595
522,596
684,597
228,598
372,599
183,600
994,601
490,602
229,603
243,604
685,605
318,606
435,607
985,608
943,609
499,610
484,611
310,612
528,613
932,614
604,615
753,616
745,617
193,618
322,619
152,620
622,621
617,622
568,623
915,624
476,625
785,626
738,627
745,628
406,629
828,630
826,631
756,632
970,633
389,634
899,635
259,636
619,637
517,638
665,639
119,640
895,641
557,642
973,643
587,644
533,645
953,646
331,647
530,648
266,649
842,650
950,651
301,652
332,653
511,654
673,655
299,656
609,657
774,658
824,659
873,660
158,661
304,662
526,663
609,664
306,665
750,666
318,667
522,668
204,669
676,670
892,671
312,672
769,673
611,674
226,675
557,676
575,677
272,678
885,679
929,680
111,681
135,682
209,683
135,684
563,685
658,686
152,687
411,688
252,689
684,690
443,691
340,692
786,693
697,694
853,695
209,696
753,697
413,698
304,699
955,700
648,701
923,702
248,703
374,704
900,705
382,706
480,707
570,708
713,709
987,710
463,711
420,712
967,713
167,714
729,715
952,716
110,717
160,718
948,719
809,720
278,721
772,722
136,723
663,724
274,725
490,726
717,727
912,728
328,729
674,730
494,731
168,732
646,733
111,734
172,735
191,736
282,737
553,738
247,739
550,740
409,741
524,742
488,743
662,744
464,745
535,746
651,747
123,748
614,749
432,750
902,751
694,752
221,753
792,754
943,755
734,756
696,757
195,758
259,759
346,760
489,761
582,762
890,763
468,764
973,765
692,766
596,767
468,768
784,769
363,770
596,771
652,772
815,773
499,774
358,775
179,776
882,777
210,778
152,779
266,780
173,781
638,782
416,783
670,784
323,785
181,786
584,787
496,788
799,789
869,790
850,791
922,792
944,793
800,794
294,795
759,796
579,797
230,798
955,799
959,800
538,801
259,802
351,803
119,804
146,805
405,806
882,807
812,808
506,809
902,810
630,811
300,812
824,813
915,814
771,815
644,816
771,817
349,818
617,819
459,820
635,821
900,822
400,823
814,824
126,825
275,826
390,827
477,828
327,829
660,830
939,831
505,832
147,833
489,834
318,835
531,836
637,837
323,838
718,839
213,840
103,841
354,842
305,843
789,844
850,845
427,846
628,847
960,848
890,849
883,850
956,851
891,852
530,853
679,854
111,855
531,856
548,857
732,858
723,859
570,860
578,861
284,862
526,863
384,864
565,865
984,866
809,867
291,868
919,869
330,870
661,871
671,872
580,873
223,874
560,875
611,876
195,877
431,878
362,879
327,880
156,881
100,882
225,883
204,884
707,885
417,886
617,887
633,888
447,889
513,890
678,891
568,892
798,893
556,894
117,895
257,896
370,897
181,898
593,899
746,900
953,901
187,902
595,903
904,904
911,905
171,906
205,907
921,908
162,909
776,910
240,911
512,912
761,913
263,914
420,915
977,916
685,917
378,918
280,919
130,920
285,921
382,922
322,923
574,924
861,925
289,926
376,927
602,928
991,929
569,930
279,931
237,932
550,933
527,934
371,935
722,936
286,937
366,938
476,939
368,940
887,941
689,942
687,943
107,944
145,945
445,946
680,947
787,948
814,949
315,950
900,951
782,952
628,953
710,954
241,955
108,956
167,957
113,958
570,959
478,960
961,961
460,962
865,963
117,964
373,965
735,966
943,967
957,968
194,969
182,970
887,971
163,972
309,973
661,974
315,975
203,976
373,977
987,978
343,979
645,980
384,981
664,982
400,983
387,984
121,985
699,986
271,987
488,988
492,989
900,990
433,991
473,992
272,993
683,994
788,995
384,996
544,997
340,998
658,999
361,1000
477,1001
142,1002
176,1003
797,1004
323,1005
581,1006
473,1007
458,1008
998,1009
986,1010
749,1011
278,1012
464,1013
446,1014
362,1015
688,1016
572,1017
454,1018
239,1019
734,1020
540,1021
433,1022
905,1023
344,1024
775,1025
774,1026
509,1027
365,1028
939,1029
250,1030
568,1031
474,1032
940,1033
554,1034
378,1035
387,1036
469,1037
145,1038
475,1039
252,1040
745,1041
216,1042
485,1043
854,1044
529,1045
669,1046
315,1047
991,1048
692,1049
809,1050
786,1051
635,1052
727,1053
693,1054
322,1055
754,1056
565,1057
592,1058
557,1059
985,1060
752,1061
756,1062
859,1063
190,1064
934,1065
940,1066
921,1067
728,1068
260,1069
894,1070
411,1071
309,1072
105,1073
873,1074
812,1075
927,1076
483,1077
955,1078
844,1079
324,1080
466,1081
980,1082
949,1083
198,1084
243,1085
790,1086
938,1087
845,1088
953,1089
768,1090
387,1091
684,1092
463,1093
297,1094
969,1095
998,1096
872,1097
266,1098
998,1099
263,1100
564,1101
179,1102
115,1103
104,1104
963,1105
217,1106
954,1107
392,1108
881,1109
625,1110
235,1111
798,1112
470,1113
524,1114
852,1115
468,1116
759,1117
731,1118
154,1119
206,1120
674,1121
829,1122
790,1123
691,1124
767,1125
972,1126
493,1127
306,1128
353,1129
224,1130
738,1131
292,1132
986,1133
402,1134
380,1135
375,1136
680,1137
176,1138
353,1139
630,1140
480,1141
490,1142
876,1143
993,1144
104,1145
893,1146
788,1147
792,1148
421,1149
539,1150
463,1151
308,1152
840,1153
377,1154
748,1155
130,1156
449,1157
953,1158
650,1159
429,1160
851,1161
160,1162
216,1163
140,1164
862,1165
493,1166
311,1167
688,1168
658,1169
956,1170
807,1171
326,1172
945,1173
456,1174
295,1175
828,1176
593,1177
954,1178
750,1179
792,1180
554,1181
936,1182
452,1183
989,1184
837,1185
522,1186
504,1187
708,1188
524,1189
341,1190
462,1191
930,1192
302,1193
249,1194
956,1195
114,1196
516,1197
353,1198
781,1199
850,1200
654,1201
549,1202
718,1203
377,1204
678,1205
837,1206
908,1207
960,1208
235,1209
831,1210
878,1211
595,1212
491,1213
742,1214
634,1215
314,1216
883,1217
289,1218
256,1219
313,1220
791,1221
327,1222
762,1223
457,1224
871,1225
977,1226
457,1227
253,1228
655,1229
213,1230
511,1231
915,1232
106,1233
688,1234
313,1235
609,1236
241,1237
139,1238
778,1239
736,1240
795,1241
718,1242
250,1243
949,1244
281,1245
704,1246
213,1247
624,1248
948,1249
871,1250
917,1251
957,1252
247,1253
834,1254
765,1255
383,1256
382,1257
614,1258
461,1259
495,1260
431,1261
407,1262
571,1263
961,1264
804,1265
110,1266
311,1267
640,1268
871,1269
349,1270
120,1271
160,1272
437,1273
734,1274
962,1275
524,1276
685,1277
252,1278
181,1279
866,1280
670,1281
889,1282
256,1283
732,1284
776,1285
892,1286
954,1287
390,1288
412,1289
148,1290
900,1291
319,1292
648,1293
648,1294
239,1295
599,1296
979,1297
167,1298
833,1299
561,1300
924,1301
314,1302
736,1303
113,1304
596,1305
799,1306
867,1307
947,1308
431,1309
277,1310
330,1311
932,1312
950,1313
117,1314
921,1315
433,1316
193,1317
483,1318
876,1319
574,1320
391,1321
355,1322
280,1323
893,1324
813,1325
330,1326
756,1327
975,1328
271,1329
866,1330
732,1331
676,1332
208,1333
324,1334
335,1335
382,1336
697,1337
683,1338
529,1339
969,1340
229,1341
888,1342
966,1343
432,1344
933,1345
406,1346
713,1347
810,1348
486,1349
680,1350
918,1351
377,1352
783,1353
341,1354
838,1355
359,1356
112,1357
977,1358
753,1359
998,1360
428,1361
321,1362
680,1363
629,1364
770,1365
662,1366
900,1367
559,1368
237,1369
938,1370
684,1371
129,1372
112,1373
476,1374
493,1375
460,1376
587,1377
932,1378
155,1379
788,1380
182,1381
731,1382
769,1383
679,1384
783,1385
497,1386
883,1387
805,1388
602,1389
722,1390
585,1391
366,1392
521,1393
242,1394
341,1395
328,1396
724,1397
823,1398
935,1399
734,1400
127,1401
196,1402
819,1403
519,1404
967,1405
389,1406
169,1407
318,1408
746,1409
491,1410
809,1411
884,1412
621,1413
140,1414
388,1415
130,1416
220,1417
966,1418
946,1419
587,1420
863,1421
691,1422
181,1423
718,1424
670,1425
911,1426
410,1427
184,1428
287,1429
432,1430
750,1431
961,1432
108,1433
781,1434
466,1435
203,1436
251,1437
971,1438
322,1439
859,1440
214,1441
681,1442
601,1443
658,1444
507,1445
935,1446
277,1447
607,1448
532,1449
864,1450
832,1451
967,1452
458,1453
801,1454
669,1455
523,1456
403,1457
525,1458
252,1459
779,1460
482,1461
846,1462
591,1463
395,1464
132,1465
810,1466
227,1467
895,1468
462,1469
924,1470
994,1471
240,1472
258,1473
215,1474
669,1475
231,1476
360,1477
646,1478
893,1479
952,1480
193,1481
992,1482
156,1483
983,1484
625,1485
916,1486
702,1487
553,1488
414,1489
782,1490
284,1491
992,1492
330,1493
258,1494
389,1495
881,1496
635,1497
271,1498
158,1499
749,1500
816,1501
427,1502
643,1503
873,1504
352,1505
686,1506
688,1507
360,1508
243,1509
118,1510
204,1511
949,1512
243,1513
170,1514
123,1515
314,1516
230,1517
529,1518
447,1519
673,1520
171,1521
616,1522
979,1523
538,1524
725,1525
996,1526
592,1527
100,1528
639,1529
748,1530
146,1531
239,1532
387,1533
358,1534
617,1535
170,1536
472,1537
628,1538
775,1539
472,1540
801,1541
508,1542
275,1543
976,1544
646,1545
736,1546
867,1547
521,1548
163,1549
797,1550
990,1551
802,1552
934,1553
783,1554
279,1555
322,1556
623,1557
565,1558
236,1559
592,1560
221,1561
815,1562
741,1563
439,1564
715,1565
805,1566
584,1567
105,1568
818,1569
923,1570
904,1571
507,1572
524,1573
570,1574
768,1575
413,1576
972,1577
651,1578
643,1579
228,1580
231,1581
355,1582
770,1583
595,1584
617,1585
642,1586
497,1587
736,1588
660,1589
489,1590
588,1591
659,1592
536,1593
341,1594
904,1595
515,1596
175,1597
173,1598
334,1599
819,1600
584,1601
778,1602
653,1603
152,1604
935,1605
845,1606
308,1607
154,1608
323,1609
949,1610
863,1611
712,1612
697,1613
904,1614
404,1615
188,1616
685,1617
538,1618
214,1619
430,1620
761,1621
369,1622
925,1623
237,1624
878,1625
331,1626
457,1627
534,1628
561,1629
970,1630
145,1631
376,1632
664,1633
801,1634
496,1635
888,1636
103,1637
608,1638
408,1639
742,1640
295,1641
777,1642
686,1643
448,1644
246,1645
308,1646
828,1647
547,1648
370,1649
358,1650
255,1651
454,1652
249,1653
274,1654
527,1655
297,1656
713,1657
718,1658
894,1659
702,1660
489,1661
439,1662
438,1663
185,1664
663,1665
248,1666
530,1667
927,1668
415,1669
401,1670
990,1671
778,1672
882,1673
203,1674
616,1675
495,1676
306,1677
763,1678
808,1679
672,1680
582,1681
412,1682
268,1683
563,1684
482,1685
255,1686
622,1687
638,1688
459,1689
495,1690
844,1691
850,1692
661,1693
616,1694
284,1695
586,1696
196,1697
318,1698
164,1699
763,1700
774,1701
498,1702
487,1703
367,1704
588,1705
884,1706
151,1707
117,1708
180,1709
353,1710
411,1711
214,1712
925,1713
503,1714
304,1715
275,1716
827,1717
872,1718
661,1719
988,1720
803,1721
260,1722
450,1723
749,1724
350,1725
906,1726
938,1727
631,1728
346,1729
106,1730
802,1731
247,1732
762,1733
258,1734
248,1735
976,1736
948,1737
316,1738
311,1739
167,1740
918,1741
979,1742
141,1743
846,1744
990,1745
746,1746
114,1747
275,1748
711,1749
521,1750
136,1751
801,1752
575,1753
109,1754
182,1755
358,1756
977,1757
790,1758
272,1759
770,1760
861,1761
481,1762
837,1763
585,1764
896,1765
476,1766
637,1767
159,1768
868,1769
530,1770
446,1771
499,1772
576,1773
618,1774
293,1775
257,1776
494,1777
327,1778
320,1779
564,1780
443,1781
409,1782
750,1783
331,1784
549,1785
479,1786
900,1787
652,1788
339,1789
443,1790
767,1791
570,1792
780,1793
738,1794
711,1795
318,1796
376,1797
484,1798
267,1799
499,1800
396,1801
267,1802
568,1803
275,1804
345,1805
891,1806
633,1807
558,1808
901,1809
110,1810
602,1811
158,1812
144,1813
901,1814
910,1815
914,1816
612,1817
830,1818
317,1819
493,1820
892,1821
599,1822
163,1823
625,1824
858,1825
447,1826
591,1827
710,1828
752,1829
633,1830
355,1831
214,1832
684,1833
259,1834
404,1835
552,1836
423,1837
952,1838
946,1839
804,1840
683,1841
113,1842
528,1843
361,1844
390,1845
983,1846
419,1847
883,1848
765,1849
408,1850
910,1851
956,1852
327,1853
108,1854
280,1855
624,1856
561,1857
883,1858
844,1859
420,1860
498,1861
375,1862
889,1863
876,1864
641,1865
775,1866
811,1867
676,1868
188,1869
414,1870
141,1871
267,1872
451,1873
805,1874
634,1875
681,1876
474,1877
827,1878
853,1879
456,1880
762,1881
236,1882
356,1883
812,1884
177,1885
573,1886
221,1887
935,1888
248,1889
525,1890
627,1891
255,1892
703,1893
267,1894
669,1895
476,1896
534,1897
386,1898
230,1899
988,1900
806,1901
455,1902
679,1903
640,1904
390,1905
148,1906
418,1907
675,1908
444,1909
134,1910
978,1911
230,1912
346,1913
246,1914
931,1915
723,1916
508,1917
358,1918
587,1919
801,1920
669,1921
569,1922
222,1923
850,1924
975,1925
828,1926
213,1927
836,1928
275,1929
503,1930
499,1931
373,1932
153,1933
348,1934
641,1935
649,1936
311,1937
858,1938
638,1939
646,1940
131,1941
461,1942
936,1943
254,1944
811,1945
298,1946
168,1947
830,1948
416,1949
343,1950
909,1951
731,1952
883,1953
582,1954
162,1955
161,1956
949,1957
595,1958
542,1959
225,1960
596,1961
758,1962
187,1963
813,1964
162,1965
164,1966
655,1967
197,1968
370,1969
462,1970
991,1971
197,1972
698,1973
161,1974
267,1975
953,1976
697,1977
811,1978
932,1979
410,1980
992,1981
815,1982
997,1983
791,1984
267,1985
450,1986
593,1987
767,1988
257,1989
613,1990
670,1991
969,1992
710,1993
948,1994
472,1995
705,1996
276,1997
672,1998
542,1999
957,2000
679,2001
942,2002
407,2003
945,2004
886,2005
466,2006
216,2007
797,2008
891,2009
982,2010
886,2011
638,2012
395,2013
914,2014
320,2015
979,2016
889,2017
589,2018
478,2019
897,2020
163,2021
637,2022
854,2023
489,2024
442,2025
418,2026
876,2027
805,2028
412,2029
735,2030
373,2031
845,2032
936,2033
488,2034
626,2035
503,2036
644,2037
466,2038
647,2039
474,2040
507,2041
887,2042
350,2043
176,2044
240,2045
215,2046
240,2047
860,2048
779,2049
913,2050
570,2051
803,2052
283,2053
110,2054
304,2055
492,2056
545,2057
679,2058
489,2059
459,2060
784,2061
541,2062
550,2063
791,2064
192,2065
963,2066
540,2067
495,2068
691,2069
916,2070
111,2071
468,2072
779,2073
844,2074
529,2075
906,2076
711,2077
165,2078
342,2079
469,2080
193,2081
524,2082
352,2083
448,2084
499,2085
586,2086
169,2087
335,2088
530,2089
832,2090
621,2091
836,2092
489,2093
794,2094
478,2095
122,2096
260,2097
274,2098
681,2099
793,2100
759,2101
994,2102
183,2103
979,2104
293,2105
484,2106
150,2107
332,2108
390,2109
807,2110
864,2111
718,2112
379,2113
750,2114
202,2115
108,2116
952,2117
511,2118
940,2119
430,2120
539,2121
877,2122
454,2123
737,2124
656,2125
656,2126
138,2127
529,2128
199,2129
876,2130
754,2131
265,2132
335,2133
262,2134
817,2135
755,2136
537,2137
319,2138
152,2139
315,2140
173,2141
697,2142
386,2143
549,2144
124,2145
542,2146
541,2147
670,2148
479,2149
417,2150
286,2151
121,2152
902,2153
127,2154
227,2155
208,2156
321,2157
790,2158
644,2159
464,2160
991,2161
661,2162
288,2163
682,2164
226,2165
518,2166
271,2167
464,2168
639,2169
285,2170
565,2171
503,2172
475,2173
697,2174
670,2175
561,2176
375,2177
742,2178
742,2179
718,2180
769,2181
173,2182
711,2183
465,2184
555,2185
364,2186
648,2187
404,2188
551,2189
471,2190
303,2191
571,2192
231,2193
188,2194
808,2195
668,2196
963,2197
893,2198
543,2199
373,2200
776,2201
487,2202
270,2203
531,2204
637,2205
851,2206
624,2207
839,2208
706,2209
934,2210
678,2211
554,2212
832,2213
651,2214
514,2215
417,2216
943,2217
203,2218
838,2219
351,2220
309,2221
570,2222
141,2223
571,2224
936,2225
480,2226
676,2227
935,2228
361,2229
462,2230
989,2231
644,2232
513,2233
791,2234
178,2235
265,2236
425,2237
999,2238
336,2239
743,2240
789,2241
684,2242
430,2243
261,2244
672,2245
468,2246
142,2247
100,2248
445,2249
231,2250
514,2251
892,2252
395,2253
924,2254
929,2255
188,2256
791,2257
294,2258
673,2259
190,2260
781,2261
536,2262
701,2263
716,2264
995,2265
196,2266
676,2267
896,2268
782,2269
757,2270
722,2271
912,2272
433,2273
950,2274
294,2275
517,2276
584,2277
311,2278
403,2279
805,2280
200,2281
839,2282
363,2283
869,2284
587,2285
158,2286
628,2287
928,2288
992,2289
690,2290
108,2291
716,2292
992,2293
753,2294
355,2295
680,2296
578,2297
361,2298
762,2299
358,2300
871,2301
805,2302
934,2303
650,2304
209,2305
709,2306
545,2307
641,2308
459,2309
560,2310
478,2311
920,2312
501,2313
873,2314
468,2315
610,2316
911,2317
353,2318
334,2319
195,2320
980,2321
115,2322
534,2323
792,2324
468,2325
819,2326
348,2327
890,2328
169,2329
179,2330
300,2331
856,2332
134,2333
898,2334
828,2335
491,2336
351,2337
471,2338
434,2339
685,2340
335,2341
233,2342
535,2343
392,2344
158,2345
263,2346
875,2347
976,2348
308,2349
303,2350
286,2351
506,2352
526,2353
538,2354
512,2355
321,2356
667,2357
504,2358
922,2359
956,2360
911,2361
329,2362
494,2363
922,2364
819,2365
940,2366
553,2367
109,2368
525,2369
229,2370
830,2371
419,2372
108,2373
182,2374
569,2375
424,2376
993,2377
544,2378
795,2379
534,2380
314,2381
332,2382
446,2383
564,2384
795,2385
613,2386
441,2387
215,2388
553,2389
402,2390
406,2391
752,2392
600,2393
420,2394
295,2395
439,2396
710,2397
286,2398
994,2399
385,2400
361,2401
808,2402
515,2403
613,2404
234,2405
387,2406
795,2407
479,2408
610,2409
849,2410
346,2411
206,2412
167,2413
880,2414
913,2415
935,2416
984,2417
536,2418
167,2419
586,2420
318,2421
487,2422
393,2423
317,2424
773,2425
972,2426
838,2427
308,2428
947,2429
186,2430
839,2431
230,2432
996,2433
545,2434
538,2435
690,2436
128,2437
624,2438
792,2439
984,2440
822,2441
838,2442
540,2443
857,2444
490,2445
292,2446
812,2447
835,2448
224,2449
379,2450
469,2451
714,2452
117,2453
997,2454
885,2455
514,2456
658,2457
219,2458
608,2459
698,2460
598,2461
480,2462
397,2463
619,2464
886,2465
225,2466
656,2467
922,2468
293,2469
555,2470
204,2471
516,2472
587,2473
400,2474
160,2475
934,2476
778,2477
152,2478
887,2479
124,2480
167,2481
572,2482
711,2483
210,2484
142,2485
272,2486
265,2487
192,2488
580,2489
521,2490
369,2491
304,2492
349,2493
967,2494
891,2495
758,2496
777,2497
748,2498
187,2499
684,2500
298,2501
731,2502
685,2503
461,2504
622,2505
808,2506
521,2507
836,2508
635,2509
712,2510
123,2511
480,2512
184,2513
673,2514
755,2515
483,2516
423,2517
983,2518
991,2519
257,2520
396,2521
406,2522
135,2523
854,2524
451,2525
298,2526
776,2527
523,2528
638,2529
486,2530
697,2531
168,2532
939,2533
328,2534
549,2535
731,2536
401,2537
641,2538
117,2539
506,2540
445,2541
769,2542
711,2543
570,2544
216,2545
773,2546
505,2547
922,2548
369,2549
971,2550
511,2551
587,2552
254,2553
485,2554
517,2555
453,2556
537,2557
488,2558
475,2559
238,2560
318,2561
649,2562
402,2563
659,2564
400,2565
831,2566
971,2567
545,2568
788,2569
755,2570
283,2571
304,2572
282,2573
308,2574
519,2575
557,2576
784,2577
233,2578
571,2579
199,2580
507,2581
383,2582
138,2583
454,2584
159,2585
643,2586
340,2587
725,2588
472,2589
155,2590
596,2591
343,2592
606,2593
280,2594
140,2595
925,2596
777,2597
214,2598
992,2599
390,2600
945,2601
505,2602
381,2603
113,2604
429,2605
857,2606
953,2607
300,2608
670,2609
194,2610
817,2611
153,2612
471,2613
917,2614
964,2615
657,2616
290,2617
878,2618
702,2619
851,2620
580,2621
936,2622
388,2623
944,2624
378,2625
862,2626
289,2627
661,2628
964,2629
398,2630
842,2631
727,2632
508,2633
135,2634
376,2635
779,2636
654,2637
548,2638
917,2639
652,2640
178,2641
304,2642
943,2643
490,2644
351,2645
542,2646
145,2647
712,2648
287,2649
660,2650
998,2651
796,2652
547,2653
881,2654
648,2655
820,2656
918,2657
378,2658
875,2659
673,2660
878,2661
309,2662
198,2663
297,2664
684,2665
915,2666
329,2667
615,2668
130,2669
709,2670
697,2671
787,2672
607,2673
892,2674
372,2675
326,2676
729,2677
839,2678
387,2679
823,2680
367,2681
756,2682
165,2683
482,2684
510,2685
924,2686
207,2687
199,2688
287,2689
896,2690
750,2691
455,2692
796,2693
625,2694
266,2695
735,2696
519,2697
591,2698
801,2699
740,2700
110,2701
338,2702
577,2703
279,2704
525,2705
252,2706
426,2707
321,2708
136,2709
456,2710
780,2711
618,2712
345,2713
731,2714
282,2715
846,2716
832,2717
762,2718
832,2719
570,2720
477,2721
479,2722
567,2723
463,2724
421,2725
154,2726
167,2727
980,2728
137,2729
909,2730
944,2731
111,2732
177,2733
802,2734
647,2735
259,2736
680,2737
303,2738
672,2739
659,2740
713,2741
285,2742
499,2743
394,2744
528,2745
636,2746
948,2747
775,2748
559,2749
815,2750
310,2751
450,2752
627,2753
963,2754
908,2755
576,2756
726,2757
697,2758
694,2759
114,2760
850,2761
319,2762
683,2763
289,2764
582,2765
165,2766
901,2767
763,2768
429,2769
907,2770
957,2771
158,2772
404,2773
534,2774
634,2775
434,2776
125,2777
278,2778
685,2779
300,2780
799,2781
173,2782
448,2783
512,2784
457,2785
837,2786
424,2787
898,2788
206,2789
756,2790
921,2791
745,2792
238,2793
617,2794
393,2795
811,2796
260,2797
604,2798
706,2799
206,2800
624,2801
780,2802
623,2803
768,2804
990,2805
292,2806
857,2807
110,2808
338,2809
949,2810
711,2811
528,2812
460,2813
557,2814
716,2815
230,2816
358,2817
739,2818
517,2819
731,2820
281,2821
690,2822
583,2823
227,2824
394,2825
896,2826
185,2827
148,2828
114,2829
331,2830
690,2831
942,2832
904,2833
821,2834
852,2835
715,2836
595,2837
446,2838
103,2839
799,2840
756,2841
968,2842
295,2843
168,2844
955,2845
263,2846
927,2847
579,2848
186,2849
714,2850
757,2851
745,2852
465,2853
708,2854
398,2855
495,2856
839,2857
538,2858
533,2859
177,2860
794,2861
915,2862
751,2863
266,2864
618,2865
592,2866
996,2867
964,2868
607,2869
649,2870
237,2871
121,2872
753,2873
570,2874
214,2875
344,2876
268,2877
385,2878
648,2879
625,2880
858,2881
691,2882
257,2883
912,2884
880,2885
325,2886
389,2887
394,2888
925,2889
593,2890
159,2891
279,2892
294,2893
834,2894
510,2895
556,2896
167,2897
354,2898
830,2899
676,2900
692,2901
441,2902
881,2903
119,2904
874,2905
580,2906
345,2907
411,2908
138,2909
734,2910
363,2911
708,2912
869,2913
507,2914
387,2915
154,2916
856,2917
842,2918
583,2919
248,2920
714,2921
949,2922
961,2923
851,2924
470,2925
626,2926
333,2927
789,2928
233,2929
987,2930
816,2931
690,2932
356,2933
939,2934
496,2935
619,2936
183,2937
706,2938
512,2939
504,2940
459,2941
235,2942
616,2943
620,2944
895,2945
758,2946
479,2947
138,2948
455,2949
964,2950
344,2951
360,2952
967,2953
280,2954
417,2955
308,2956
283,2957
907,2958
167,2959
556,2960
916,2961
439,2962
366,2963
394,2964
496,2965
913,2966
896,2967
580,2968
841,2969
713,2970
760,2971
186,2972
118,2973
587,2974
453,2975
296,2976
218,2977
360,2978
403,2979
680,2980
527,2981
855,2982
638,2983
845,2984
287,2985
337,2986
528,2987
366,2988
714,2989
581,2990
404,2991
775,2992
120,2993
352,2994
293,2995
331,2996
759,2997
582,2998
405,2999
