old size = 10000
new size = 900
550,147
806,501
678,891
934,1065
166,3646
422,3838
935,65
167,224
807,475
679,535
295,1175
423,1837
551,2189
680,283
296,306
936,333
808,399
168,732
552,1836
424,2376
425,28
553,153
169,313
937,431
681,477
809,720
297,1094
554,23
938,407
810,1348
170,1514
298,1946
682,2164
426,2707
811,202
427,251
939,259
299,656
171,906
683,994
555,2185
428,80
684,397
300,433
172,735
812,808
556,894
940,1033
429,16
685,26
173,521
301,543
557,642
813,1325
941,3613
686,18
430,39
814,131
302,162
558,1808
942,2002
174,5452
175,555
431,571
943,609
815,773
687,943
559,1368
303,2191
560,89
688,229
304,662
432,750
944,793
176,1003
816,1501
177,32
945,36
433,42
561,178
817,271
305,843
689,942
178,78
946,190
434,351
306,665
818,1569
690,2290
562,3045
435,409
691,568
563,685
179,776
947,1308
819,1403
307,3607
436,186
564,199
180,391
948,719
692,766
308,1152
820,2656
821,155
309,274
181,455
949,478
565,865
693,1054
437,1273
310,612
950,651
694,752
182,970
438,1663
822,2441
566,3080
311,287
951,344
823,452
695,464
439,572
183,600
567,2723
696,14
824,173
184,297
568,623
312,672
952,716
440,3866
185,196
313,256
441,474
825,577
953,646
697,694
569,930
186,168
698,182
570,191
954,228
826,311
314,1216
442,2025
571,72
955,99
699,235
443,691
187,902
315,950
827,1717
956,276
316,389
828,630
572,1017
188,1616
444,1909
700,3496
957,116
829,124
445,498
317,1819
573,1886
701,2263
189,4420
574,93
190,167
318,606
446,1014
702,1487
830,1818
958,4157
191,368
831,390
959,559
575,677
447,889
319,1292
703,1893
192,146
832,260
960,324
576,576
704,1246
448,1644
320,1779
833,94
449,141
961,183
321,227
705,331
193,618
577,2703
322,24
194,215
706,301
450,465
962,497
578,861
834,1254
707,110
451,210
195,758
323,785
579,797
963,1105
835,2448
836,115
708,122
580,386
964,387
452,516
324,1080
196,1402
581,453
837,1185
197,1968
709,2306
453,2556
325,2886
965,4386
710,142
454,148
326,246
582,762
198,1084
966,1343
838,1355
967,60
583,214
327,513
455,541
711,1749
199,2129
839,2208
840,17
712,59
200,135
456,149
328,729
584,787
968,2842
201,73
969,137
329,272
713,384
841,393
457,1224
585,1391
714,112
458,358
970,633
842,650
330,870
586,1696
202,2115
203,66
331,86
843,180
971,471
587,644
459,820
715,1565
716,13
972,143
204,163
332,237
844,410
460,962
588,1591
205,152
717,242
589,432
973,643
845,1088
461,1259
333,2927
846,424
462,428
718,839
206,1120
334,1599
974,3246
590,6166
975,164
463,711
335,1335
591,1463
207,2687
847,4017
719,5217
976,125
208,198
720,325
464,745
592,1058
336,2239
848,3340
593,450
209,486
977,916
465,2184
849,2410
337,2986
721,3811
722,2
594,11
466,507
210,778
850,791
978,1911
338,2702
467,105
339,349
723,859
595,903
851,1161
979,1297
211,3332
468,33
980,46
340,292
596,295
852,1115
724,1397
212,4235
725,265
213,580
341,594
853,695
469,1037
597,3017
981,3536
598,88
854,177
726,187
470,329
214,1441
982,2010
342,2079
343,134
471,461
727,1053
599,1296
215,1474
983,1484
855,2982
600,1
472,345
344,367
984,866
216,1042
728,1068
856,2332
601,111
857,130
985,608
729,715
473,992
217,1106
345,1805
858,188
986,562
346,760
602,928
474,1032
218,2977
730,3963
219,273
475,337
987,355
859,511
603,537
731,1118
347,3174
476,21
348,27
220,117
988,203
604,342
732,858
860,2048
221,54
733,160
605,300
349,359
477,828
861,925
989,1184
606,29
478,70
222,430
350,447
990,530
734,756
862,1165
223,67
991,303
479,310
863,523
351,556
735,966
607,1448
480,69
352,71
224,1130
736,1240
864,1450
992,1482
608,1638
737,20
609,657
225,883
865,963
353,1129
993,1144
481,1762
610,48
226,90
482,197
994,403
866,460
738,627
354,842
611,62
227,166
483,299
867,1307
355,1322
995,2265
739,2818
868,43
228,179
740,184
996,560
484,611
100,882
612,1817
356,1883
613,100
229,255
101,278
997,373
869,790
485,1043
741,1563
357,3201
998,37
742,85
870,277
614,517
358,775
230,798
486,1349
102,3042
615,174
871,327
999,354
103,841
359,1356
231,1476
487,1703
743,2240
872,150
360,170
488,206
232,211
744,574
104,1104
616,1522
745,68
617,230
489,247
361,394
105,417
873,660
233,2342
618,97
362,151
490,326
106,491
746,900
234,2405
874,2905
235,209
363,553
619,637
107,944
491,1213
875,2347
747,3290
108,107
748,335
364,346
620,426
492,989
876,1143
236,1559
749,25
109,145
493,158
365,279
237,932
621,1413
877,2122
110,8
494,22
750,504
622,551
366,938
878,1211
238,2560
751,266
367,352
111,681
239,1019
495,1260
623,1557
879,3630
752,57
624,123
112,481
496,788
240,911
368,940
880,2414
625,101
369,204
753,616
241,955
113,958
881,1109
497,1386
370,50
626,330
754,492
882,777
114,1196
242,1394
498,1702
755,9
627,35
115,243
499,527
243,604
883,850
371,935
372,241
756,321
500,468
628,847
884,1412
244,3957
116,4971
245,109
501,485
373,557
629,585
885,679
117,895
757,2270
630,104
502,106
246,494
374,704
118,1510
758,1962
886,2005
119,529
247,739
759,796
887,941
375,1136
503,1714
631,1728
248,30
760,120
376,217
888,353
120,388
504,1187
632,3392
889,323
505,832
633,888
761,913
121,985
377,1154
249,1194
378,159
506,189
122,220
762,365
890,763
250,1030
634,1215
379,396
251,406
635,439
123,748
891,852
507,1445
763,1678
508,92
636,376
764,445
252,467
892,573
380,1135
124,2145
509,0
381,286
253,586
637,837
893,1146
765,1255
125,2777
382,133
126,201
254,282
638,782
894,1070
510,2685
766,3399
511,31
895,77
639,370
767,1125
383,1256
127,1401
255,1651
